file_idx,file_number,detail,budget,company,materials,title,description,content
1003,벤딩기-(367),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SHT #1,"Cover (커버, 덮개)","D19075 PJT. 티 벤딩 MP SHT #1 Cover (커버, 덮개) D19075 PJT. T-BENDING MP SHT #1"
1004,벤딩기-(368),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SHT #1,"Cover (커버, 덮개)","D19075 PJT. 티 벤딩 MP SHT #1 Cover (커버, 덮개) D19075 PJT. T-BENDING MP SHT #1"
1005,벤딩기-(369),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SHT #1,"Cover (커버, 덮개)","D19075 PJT. 티 벤딩 MP SHT #1 Cover (커버, 덮개) D19075 PJT. T-BENDING MP SHT #1"
1006,벤딩기-(370),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SHT #1,"Cover (커버, 덮개)","D19075 PJT. 티 벤딩 MP SHT #1 Cover (커버, 덮개) D19075 PJT. T-BENDING MP SHT #1"
1007,벤딩기-(371),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SHT #1,"Bracket (브라켓, 지지대)","D19075 PJT. 티 벤딩 MP SHT #1 Bracket (브라켓, 지지대) D19075 PJT. T-BENDING MP SHT #1"
1008,벤딩기-(372),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SHT #1,"Bracket (브라켓, 지지대)","D19075 PJT. 티 벤딩 MP SHT #1 Bracket (브라켓, 지지대) D19075 PJT. T-BENDING MP SHT #1"
1009,벤딩기-(373),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SHT #1,"Bracket (브라켓, 지지대)","D19075 PJT. 티 벤딩 MP SHT #1 Bracket (브라켓, 지지대) D19075 PJT. T-BENDING MP SHT #1"
1010,벤딩기-(374),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SHT #1,"Cover (커버, 덮개)","D19075 PJT. 티 벤딩 MP SHT #1 Cover (커버, 덮개) D19075 PJT. T-BENDING MP SHT #1"
1011,벤딩기-(375),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SHT #1,"Cover (커버, 덮개)","D19075 PJT. 티 벤딩 MP SHT #1 Cover (커버, 덮개) D19075 PJT. T-BENDING MP SHT #1"
1012,벤딩기-(376),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SHT #1,"Cover (커버, 덮개)","D19075 PJT. 티 벤딩 MP SHT #1 Cover (커버, 덮개) D19075 PJT. T-BENDING MP SHT #1"
1013,벤딩기-(377),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SHT #1,"Cover (커버, 덮개)","D19075 PJT. 티 벤딩 MP SHT #1 Cover (커버, 덮개) D19075 PJT. T-BENDING MP SHT #1"
1014,벤딩기-(378),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SHT #1,"Cover (커버, 덮개)","D19075 PJT. 티 벤딩 MP SHT #1 Cover (커버, 덮개) D19075 PJT. T-BENDING MP SHT #1"
1015,벤딩기-(379),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SHT #1,Robot (로봇),D19075 PJT. 티 벤딩 MP SHT #1 Robot (로봇) D19075 PJT. T-BENDING MP SHT #1
1016,벤딩기-(380),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SHT #1,Support ( 지지대 / 서포트),D19075 PJT. 티 벤딩 MP SHT #1 Support ( 지지대 / 서포트) D19075 PJT. T-BENDING MP SHT #1
1017,벤딩기-(381),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SHT #1,Support ( 지지대 / 서포트),D19075 PJT. 티 벤딩 MP SHT #1 Support ( 지지대 / 서포트) D19075 PJT. T-BENDING MP SHT #1
1018,벤딩기-(382),Component,"308,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SHT #1,Support ( 지지대 / 서포트),D19075 PJT. 티 벤딩 MP SHT #1 Support ( 지지대 / 서포트) D19075 PJT. T-BENDING MP SHT #1
1019,벤딩기-(383),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SHT #1,Support ( 지지대 / 서포트),D19075 PJT. 티 벤딩 MP SHT #1 Support ( 지지대 / 서포트) D19075 PJT. T-BENDING MP SHT #1
1020,벤딩기-(384),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SHT #1,Support ( 지지대 / 서포트),D19075 PJT. 티 벤딩 MP SHT #1 Support ( 지지대 / 서포트) D19075 PJT. T-BENDING MP SHT #1
1021,벤딩기-(385),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SHT #1,"Plate (플레이트, 판재)","D19075 PJT. 티 벤딩 MP SHT #1 Plate (플레이트, 판재) D19075 PJT. T-BENDING MP SHT #1"
1022,벤딩기-(386),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SHT #1,"Bracket (브라켓, 지지대)","D19075 PJT. 티 벤딩 MP SHT #1 Bracket (브라켓, 지지대) D19075 PJT. T-BENDING MP SHT #1"
1023,벤딩기-(387),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SHT #1,"Plate (플레이트, 판재)","D19075 PJT. 티 벤딩 MP SHT #1 Plate (플레이트, 판재) D19075 PJT. T-BENDING MP SHT #1"
1024,벤딩기-(388),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SHT #1,Robot (로봇),D19075 PJT. 티 벤딩 MP SHT #1 Robot (로봇) D19075 PJT. T-BENDING MP SHT #1
1025,벤딩기-(389),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SHT #1,Support ( 지지대 / 서포트),D19075 PJT. 티 벤딩 MP SHT #1 Support ( 지지대 / 서포트) D19075 PJT. T-BENDING MP SHT #1
1026,벤딩기-(390),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SHT #1,Support ( 지지대 / 서포트),D19075 PJT. 티 벤딩 MP SHT #1 Support ( 지지대 / 서포트) D19075 PJT. T-BENDING MP SHT #1
1027,벤딩기-(391),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SHT #1,"Plate (플레이트, 판재)","D19075 PJT. 티 벤딩 MP SHT #1 Plate (플레이트, 판재) D19075 PJT. T-BENDING MP SHT #1"
1028,벤딩기-(392),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SHT #1,"Bracket (브라켓, 지지대)","D19075 PJT. 티 벤딩 MP SHT #1 Bracket (브라켓, 지지대) D19075 PJT. T-BENDING MP SHT #1"
1029,벤딩기-(393),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SHT #1,"Bracket (브라켓, 지지대)","D19075 PJT. 티 벤딩 MP SHT #1 Bracket (브라켓, 지지대) D19075 PJT. T-BENDING MP SHT #1"
1030,벤딩기-(394),Component,0.00,DAEHAN TECH CO. Ltd,etc,D19075 PJT. T-BENDING MP SHT #1,"Stopper (스토퍼, 멈추게 하는 부품)","D19075 PJT. 티 벤딩 MP SHT #1 Stopper (스토퍼, 멈추게 하는 부품) D19075 PJT. T-BENDING MP SHT #1"
1031,벤딩기-(395),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SHT #1,"Plate (플레이트, 판재)","D19075 PJT. 티 벤딩 MP SHT #1 Plate (플레이트, 판재) D19075 PJT. T-BENDING MP SHT #1"
1032,벤딩기-(396),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SHT #2,"Plate (플레이트, 판재)","D19075 PJT. 티 벤딩 MP SHT #2 Plate (플레이트, 판재) D19075 PJT. T-BENDING MP SHT #2"
1033,벤딩기-(397),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SHT #2,"Plate (플레이트, 판재)","D19075 PJT. 티 벤딩 MP SHT #2 Plate (플레이트, 판재) D19075 PJT. T-BENDING MP SHT #2"
1034,벤딩기-(398),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SHT #2,"Cover (커버, 덮개)","D19075 PJT. 티 벤딩 MP SHT #2 Cover (커버, 덮개) D19075 PJT. T-BENDING MP SHT #2"
1035,벤딩기-(399),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SHT #2,"Plate (플레이트, 판재)","D19075 PJT. 티 벤딩 MP SHT #2 Plate (플레이트, 판재) D19075 PJT. T-BENDING MP SHT #2"
1036,벤딩기-(400),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SHT #2,Robot (로봇),D19075 PJT. 티 벤딩 MP SHT #2 Robot (로봇) D19075 PJT. T-BENDING MP SHT #2
1037,벤딩기-(401),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SHT #2,Support ( 지지대 / 서포트),D19075 PJT. 티 벤딩 MP SHT #2 Support ( 지지대 / 서포트) D19075 PJT. T-BENDING MP SHT #2
1038,벤딩기-(402),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SHT #2,"Plate (플레이트, 판재)","D19075 PJT. 티 벤딩 MP SHT #2 Plate (플레이트, 판재) D19075 PJT. T-BENDING MP SHT #2"
1039,벤딩기-(403),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SHT #2,"Bracket (브라켓, 지지대)","D19075 PJT. 티 벤딩 MP SHT #2 Bracket (브라켓, 지지대) D19075 PJT. T-BENDING MP SHT #2"
1040,벤딩기-(404),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SHT #3,"Cover (커버, 덮개)","D19075 PJT. 티 벤딩 MP SHT #3 Cover (커버, 덮개) D19075 PJT. T-BENDING MP SHT #3"
1041,벤딩기-(405),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SHT #3,"Cover (커버, 덮개)","D19075 PJT. 티 벤딩 MP SHT #3 Cover (커버, 덮개) D19075 PJT. T-BENDING MP SHT #3"
1042,벤딩기-(406),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SHT #3,"Plate (플레이트, 판재)","D19075 PJT. 티 벤딩 MP SHT #3 Plate (플레이트, 판재) D19075 PJT. T-BENDING MP SHT #3"
1043,벤딩기-(407),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SHT #3,"Plate (플레이트, 판재)","D19075 PJT. 티 벤딩 MP SHT #3 Plate (플레이트, 판재) D19075 PJT. T-BENDING MP SHT #3"
1044,벤딩기-(408),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SHT #3,Robot (로봇),D19075 PJT. 티 벤딩 MP SHT #3 Robot (로봇) D19075 PJT. T-BENDING MP SHT #3
1045,벤딩기-(409),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SHT #3,Support ( 지지대 / 서포트),D19075 PJT. 티 벤딩 MP SHT #3 Support ( 지지대 / 서포트) D19075 PJT. T-BENDING MP SHT #3
1046,벤딩기-(410),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SHT #4,"Plate (플레이트, 판재)","D19075 PJT. 티 벤딩 MP SHT #4 Plate (플레이트, 판재) D19075 PJT. T-BENDING MP SHT #4"
1047,벤딩기-(411),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SHT #4,"Plate (플레이트, 판재)","D19075 PJT. 티 벤딩 MP SHT #4 Plate (플레이트, 판재) D19075 PJT. T-BENDING MP SHT #4"
1048,벤딩기-(412),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SHT #4,"Plate (플레이트, 판재)","D19075 PJT. 티 벤딩 MP SHT #4 Plate (플레이트, 판재) D19075 PJT. T-BENDING MP SHT #4"
1049,벤딩기-(413),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SAMPLING PORT,"Bracket (브라켓, 지지대)","D19075 PJT. 티 벤딩 MP 샘플링 포트 Bracket (브라켓, 지지대) D19075 PJT. T-BENDING MP SAMPLING PORT"
1050,벤딩기-(414),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SAMPLING PORT,"Base (블록,덩어리)","D19075 PJT. 티 벤딩 MP 샘플링 포트 Base (블록,덩어리) D19075 PJT. T-BENDING MP SAMPLING PORT"
1051,벤딩기-(415),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SAMPLING PORT,"Bracket (브라켓, 지지대)","D19075 PJT. 티 벤딩 MP 샘플링 포트 Bracket (브라켓, 지지대) D19075 PJT. T-BENDING MP SAMPLING PORT"
1052,벤딩기-(416),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SAMPLING PORT,"Bracket (브라켓, 지지대)","D19075 PJT. 티 벤딩 MP 샘플링 포트 Bracket (브라켓, 지지대) D19075 PJT. T-BENDING MP SAMPLING PORT"
1053,벤딩기-(417),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SAMPLING PORT,"Plate (플레이트, 판재)","D19075 PJT. 티 벤딩 MP 샘플링 포트 Plate (플레이트, 판재) D19075 PJT. T-BENDING MP SAMPLING PORT"
1054,벤딩기-(418),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SAMPLING PORT,"Bracket (브라켓, 지지대)","D19075 PJT. 티 벤딩 MP 샘플링 포트 Bracket (브라켓, 지지대) D19075 PJT. T-BENDING MP SAMPLING PORT"
1055,벤딩기-(419),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SAMPLING PORT,"Plate (플레이트, 판재)","D19075 PJT. 티 벤딩 MP 샘플링 포트 Plate (플레이트, 판재) D19075 PJT. T-BENDING MP SAMPLING PORT"
1056,벤딩기-(420),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SAMPLING PORT,"Bracket (브라켓, 지지대)","D19075 PJT. 티 벤딩 MP 샘플링 포트 Bracket (브라켓, 지지대) D19075 PJT. T-BENDING MP SAMPLING PORT"
1057,벤딩기-(421),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SAMPLING PORT,"Cover (커버, 덮개)","D19075 PJT. 티 벤딩 MP 샘플링 포트 Cover (커버, 덮개) D19075 PJT. T-BENDING MP SAMPLING PORT"
1058,벤딩기-(422),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP SAMPLING PORT,"Cover (커버, 덮개)","D19075 PJT. 티 벤딩 MP 샘플링 포트 Cover (커버, 덮개) D19075 PJT. T-BENDING MP SAMPLING PORT"
1059,벤딩기-(423),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SAMPLING PORT,"Plate (플레이트, 판재)","D19075 PJT. 티 벤딩 MP 샘플링 포트 Plate (플레이트, 판재) D19075 PJT. T-BENDING MP SAMPLING PORT"
1060,벤딩기-(424),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SAMPLING PORT,"Guide (가이드, 안내부품)","D19075 PJT. 티 벤딩 MP 샘플링 포트 Guide (가이드, 안내부품) D19075 PJT. T-BENDING MP SAMPLING PORT"
1061,벤딩기-(425),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SAMPLING PORT,"Guide (가이드, 안내부품)","D19075 PJT. 티 벤딩 MP 샘플링 포트 Guide (가이드, 안내부품) D19075 PJT. T-BENDING MP SAMPLING PORT"
1062,벤딩기-(426),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SAMPLING PORT,"Block (블록, 덩어리)","D19075 PJT. 티 벤딩 MP 샘플링 포트 Block (블록, 덩어리) D19075 PJT. T-BENDING MP SAMPLING PORT"
1063,벤딩기-(427),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP SAMPLING PORT,"Base (블록,덩어리)","D19075 PJT. 티 벤딩 MP 샘플링 포트 Base (블록,덩어리) D19075 PJT. T-BENDING MP SAMPLING PORT"
1064,벤딩기-(428),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP STG#1,"Cover (커버, 덮개)","D19075 PJT. 티 벤딩 MP STG#1 Cover (커버, 덮개) D19075 PJT. T-BENDING MP STG#1"
1065,벤딩기-(429),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP STG#1,"Cover (커버, 덮개)","D19075 PJT. 티 벤딩 MP STG#1 Cover (커버, 덮개) D19075 PJT. T-BENDING MP STG#1"
1066,벤딩기-(430),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,D19075 PJT. T-BENDING MP STG#1,"Cover (커버, 덮개)","D19075 PJT. 티 벤딩 MP STG#1 Cover (커버, 덮개) D19075 PJT. T-BENDING MP STG#1"
1067,벤딩기-(431),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP STG#1,"Plate (플레이트, 판재)","D19075 PJT. 티 벤딩 MP STG#1 Plate (플레이트, 판재) D19075 PJT. T-BENDING MP STG#1"
1068,벤딩기-(432),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,D19075 PJT. T-BENDING MP STG#1,Support ( 지지대 / 서포트),D19075 PJT. 티 벤딩 MP STG#1 Support ( 지지대 / 서포트) D19075 PJT. T-BENDING MP STG#1
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
,,,,,,,,  
